1.504	0.00244938608439
1.506	0.00247144387202
1.508	0.00249369736614
1.51	0.00251614826177
1.512	0.00253879826802
1.514	0.0025616491082
1.516	0.00258470251996
1.518	0.00260796025533
1.52	0.00263142408089
1.522	0.00265509577787
1.524	0.00267897714225
1.526	0.00270306998489
1.528	0.0027273761316
1.53	0.00275189742334
1.532	0.00277663571624
1.534	0.00280159288177
1.536	0.00282677080685
1.538	0.00285217139398
1.54	0.0028777965613
1.542	0.00290364824279
1.544	0.00292972838833
1.546	0.00295603896384
1.548	0.00298258195142
1.55	0.00300935934943
1.552	0.00303637317266
1.554	0.00306362545241
1.556	0.00309111823664
1.558	0.00311885359011
1.56	0.00314683359445
1.562	0.00317506034836
1.564	0.00320353596766
1.566	0.00323226258549
1.568	0.0032612423524
1.57	0.00329047743647
1.572	0.00331997002347
1.574	0.00334972231699
1.576	0.00337973653853
1.578	0.00341001492769
1.58	0.00344055974227
1.582	0.0034713732584
1.584	0.0035024577707
1.586	0.00353381559239
1.588	0.00356544905546
1.59	0.00359736051077
1.592	0.0036295523282
1.594	0.00366202689681
1.596	0.00369478662496
1.598	0.00372783394046
1.6	0.00376117129069
1.602	0.00379480114278
1.604	0.00382872598372
1.606	0.00386294832052
1.608	0.00389747068035
1.61	0.0039322956107
1.612	0.00396742567949
1.614	0.00400286347527
1.616	0.00403861160732
1.618	0.00407467270581
1.62	0.00411104942199
1.622	0.00414774442827
1.624	0.00418476041844
1.626	0.00422210010777
1.628	0.00425976623321
1.63	0.00429776155349
1.632	0.00433608884931
1.634	0.00437475092352
1.636	0.0044137506012
1.638	0.00445309072988
1.64	0.00449277417969
1.642	0.00453280384349
1.644	0.00457318263707
1.646	0.00461391349926
1.648	0.00465499939214
1.65	0.00469644330117
1.652	0.00473824823536
1.654	0.00478041722746
1.656	0.00482295333407
1.658	0.00486585963586
1.66	0.00490913923769
1.662	0.00495279526883
1.664	0.00499683088306
1.666	0.00504124925889
1.668	0.00508605359973
1.67	0.00513124713401
1.672	0.00517683311541
1.674	0.005222814823
1.676	0.0052691955614
1.678	0.00531597866099
1.68	0.00536316747807
1.682	0.005410765395
1.684	0.00545877582042
1.686	0.00550720218941
1.688	0.00555604796367
1.69	0.00560531663169
1.692	0.00565501170893
1.694	0.00570513673799
1.696	0.00575569528884
1.698	0.00580669095892
1.7	0.00585812737338
1.702	0.00591000818524
1.704	0.00596233707559
1.706	0.00601511775375
1.708	0.00606835395748
1.71	0.00612204945312
1.712	0.00617620803583
1.714	0.00623083352976
1.716	0.0062859297882
1.718	0.00634150069383
1.72	0.00639755015885
1.722	0.00645408212521
1.724	0.00651110056477
1.726	0.00656860947952
1.728	0.00662661290175
1.73	0.00668511489424
1.732	0.00674411955047
1.734	0.0068036309948
1.736	0.00686365338267
1.738	0.00692419090079
1.74	0.00698524776732
1.742	0.00704682823211
1.744	0.00710893657684
1.746	0.00717157711526
1.748	0.00723475419337
1.75	0.00729847218961
1.752	0.00736273551509
1.754	0.00742754861373
1.756	0.00749291596252
1.758	0.00755884207171
1.76	0.00762533148496
1.762	0.00769238877961
1.764	0.00776001856682
1.766	0.00782822549183
1.768	0.00789701423411
1.77	0.00796638950761
1.772	0.00803635606092
1.774	0.00810691867749
1.776	0.00817808217587
1.778	0.00824985140984
1.78	0.00832223126869
1.782	0.00839522667738
1.784	0.00846884259676
1.786	0.00854308402379
1.788	0.0086179559917
1.79	0.00869346357025
1.792	0.00876961186593
1.794	0.00884640602212
1.796	0.00892385121936
1.798	0.00900195267551
1.8	0.00908071564598
1.802	0.00916014542396
1.804	0.00924024734056
1.806	0.00932102676512
1.808	0.00940248910531
1.81	0.00948463980742
1.812	0.00956748435655
1.814	0.00965102827678
1.816	0.00973527713144
1.818	0.00982023652327
1.82	0.00990591209467
1.822	0.00999230952788
1.824	0.0100794345452
1.826	0.0101672929092
1.828	0.0102558904229
1.83	0.0103452329301
1.832	0.0104353263154
1.834	0.0105261765046
1.836	0.0106177894648
1.838	0.0107101712044
1.84	0.0108033277739
1.842	0.0108972652656
1.844	0.0109919898139
1.846	0.0110875075956
1.848	0.0111838248301
1.85	0.0112809477796
1.852	0.0113788827491
1.854	0.0114776360871
1.856	0.0115772141853
1.858	0.0116776234791
1.86	0.0117788704477
1.862	0.0118809616142
1.864	0.0119839035462
1.866	0.0120877028555
1.868	0.0121923661985
1.87	0.0122979002768
1.872	0.0124043118366
1.874	0.0125116076696
1.876	0.012619794613
1.878	0.0127288795496
1.88	0.0128388694078
1.882	0.0129497711625
1.884	0.0130615918345
1.886	0.0131743384912
1.888	0.0132880182467
1.89	0.0134026382618
1.892	0.0135182057445
1.894	0.0136347279499
1.896	0.0137522121807
1.898	0.013870665787
1.9	0.0139900961668
1.902	0.0141105107663
1.904	0.0142319170797
1.906	0.0143543226496
1.908	0.0144777350672
1.91	0.0146021619724
1.912	0.0147276110542
1.914	0.0148540900507
1.916	0.014981606749
1.918	0.0151101689862
1.92	0.0152397846487
1.922	0.0153704616728
1.924	0.0155022080449
1.926	0.0156350318015
1.928	0.0157689410297
1.93	0.0159039438669
1.932	0.0160400485013
1.934	0.016177263172
1.936	0.0163155961691
1.938	0.0164550558338
1.94	0.0165956505589
1.942	0.0167373887887
1.944	0.016880279019
1.946	0.0170243297976
1.948	0.0171695497242
1.95	0.0173159474507
1.952	0.0174635316814
1.954	0.0176123111729
1.956	0.0177622947345
1.958	0.017913491228
1.96	0.0180659095684
